MODO;EMPRESA;LINEA;PERIODO;ACTUALIZACION
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201603;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201604;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201605;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201606;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201607;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201608;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201609;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201610;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201611;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201612;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201701;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201702;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201703;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201704;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201705;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201706;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201707;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201708;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201709;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201710;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201711;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201712;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201801;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201802;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201803;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201804;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201805;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201806;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201807;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201808;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201809;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201810;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201811;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201812;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201901;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201902;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201903;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201904;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201905;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;201906;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201301;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201302;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201303;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201304;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201305;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201306;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201307;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201308;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201309;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201310;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201311;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201312;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201401;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201402;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201403;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201404;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201405;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201406;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201407;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201408;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201409;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201410;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201411;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201412;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201501;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201502;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201503;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201504;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201505;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201506;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201507;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201508;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201509;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201510;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201511;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201512;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201601;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201602;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201603;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201604;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201605;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201606;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201607;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201608;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201609;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201610;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201611;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201612;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201701;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201702;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201703;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201704;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201705;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201706;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201707;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201708;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201709;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201710;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201711;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201712;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201801;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201802;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201803;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201804;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201805;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201806;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201807;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201808;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201809;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201810;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201811;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201812;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201901;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201902;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201903;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201904;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201905;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;201906;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201312;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201401;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201402;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201403;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201404;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201405;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201406;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201407;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201408;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201409;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201410;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201411;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201412;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201501;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201502;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201503;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201504;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201505;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201506;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201507;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201508;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201509;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201510;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201511;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201512;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201601;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201602;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201603;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201604;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201605;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201606;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201607;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201608;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201609;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201610;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201611;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201612;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201701;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201702;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201703;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201704;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201705;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201706;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201707;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201708;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201709;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201710;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201711;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201712;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201801;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201802;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201803;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201804;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201805;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201806;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201807;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201808;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201809;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201810;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201811;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201812;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201901;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201902;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201903;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201904;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201905;
COLECTIVO;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;201906;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201301;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201302;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201303;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201304;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201305;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201306;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201307;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201308;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201309;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201310;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201311;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201312;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201401;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201402;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201403;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201404;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201405;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201406;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201407;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201408;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201409;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201410;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201411;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201412;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201501;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201502;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201503;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201504;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201505;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201506;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201507;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201508;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201509;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201510;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201511;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201512;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201601;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201602;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201603;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201604;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201605;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201606;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201607;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201608;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201609;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201610;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201611;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201612;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201701;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201702;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201703;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201704;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201705;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201706;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201707;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201708;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201709;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201710;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201711;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201712;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;201801;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201301;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201302;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201303;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201304;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201305;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201306;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201307;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201308;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201309;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201310;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201311;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201312;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201401;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201402;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201403;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201404;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201405;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201406;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;201407;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201301;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201302;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201303;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201304;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201305;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201306;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201307;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201308;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201309;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201310;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201311;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201312;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201401;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201402;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201403;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201404;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201405;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201406;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201407;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201408;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201409;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201410;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201411;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201412;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201501;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201502;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201503;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201504;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201505;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201506;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201507;
COLECTIVO;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;201508;
